Id;Latitude;Longitude;Elevation;HeartRate;Cadence;TrackSegmentId;Power;Temperature;Time
271574;48,7084;2,076484;107,8788;120;0;1;0;0;2018-09-09 08:15:00.000
271575;48,7079;2,07591;103,0272;117;0;1;0;0;2018-09-09 08:15:05.000
271576;48,75652;2,048062;168,4974;155;0;1;0;0;2018-09-09 09:13:28.000
271577;48,7564;2,047315;167,0576;158;0;1;0;0;2018-09-09 09:13:21.000
271578;48,75627;2,046543;166,5769;159;0;1;0;0;2018-09-09 09:13:14.000
271579;48,7562;2,046074;166,3022;159;0;1;0;0;2018-09-09 09:13:10.000
271580;48,75613;2,045711;165,8828;160;0;1;0;0;2018-09-09 09:13:07.000
271581;48,75588;2,044982;164,1353;159;0;1;0;0;2018-09-09 09:13:00.000
271582;48,75563;2,044413;164,8725;159;0;1;0;0;2018-09-09 09:12:54.000
271583;48,7554;2,043865;165,156;160;0;1;0;0;2018-09-09 09:12:48.000
271584;48,75516;2,043307;164,817;159;0;1;0;0;2018-09-09 09:12:42.000
271585;48,75653;2,048152;168,6729;155;0;1;0;0;2018-09-09 09:13:29.000
271586;48,75509;2,043116;164,9212;159;0;1;0;0;2018-09-09 09:12:40.000
271587;48,75499;2,042844;164,9659;159;0;1;0;0;2018-09-09 09:12:37.000
271588;48,75489;2,042683;164,7371;159;0;1;0;0;2018-09-09 09:12:35.000
271589;48,75477;2,042423;164,3609;160;0;1;0;0;2018-09-09 09:12:32.000
271590;48,75475;2,042327;164,1815;160;0;1;0;0;2018-09-09 09:12:31.000
271591;48,75466;2,041988;163,5732;161;0;1;0;0;2018-09-09 09:12:27.000
271592;48,75462;2,041764;163,1947;162;0;1;0;0;2018-09-09 09:12:24.000
271593;48,75471;2,041619;163,4583;163;0;1;0;0;2018-09-09 09:12:21.000
271594;48,75484;2,041699;163,6568;164;0;1;0;0;2018-09-09 09:12:18.000
271595;48,75487;2,041852;163,9045;164;0;1;0;0;2018-09-09 09:12:16.000
271596;48,75505;2,043018;164,9594;159;0;1;0;0;2018-09-09 09:12:39.000
271597;48,75665;2,048755;168,0012;152;0;1;0;0;2018-09-09 09:13:35.000
271598;48,75666;2,048848;167,7668;152;0;1;0;0;2018-09-09 09:13:36.000
271599;48,75673;2,049025;167,223;150;0;1;0;0;2018-09-09 09:13:38.000
271600;48,75867;2,054913;163,4861;130;0;1;0;0;2018-09-09 09:14:45.000
271601;48,75863;2,054729;163,3156;131;0;1;0;0;2018-09-09 09:14:43.000
271602;48,75859;2,054431;163,0129;130;0;1;0;0;2018-09-09 09:14:40.000
271603;48,75858;2,054314;162,877;129;0;1;0;0;2018-09-09 09:14:39.000
271604;48,75856;2,054043;162,841;129;0;1;0;0;2018-09-09 09:14:36.000
271605;48,75854;2,05387;163,0242;132;0;1;0;0;2018-09-09 09:14:34.000
271606;48,75853;2,053779;163,1201;133;0;1;0;0;2018-09-09 09:14:33.000
271607;48,75847;2,052907;163,6753;136;0;1;0;0;2018-09-09 09:14:25.000
271608;48,75843;2,052373;163,7762;138;0;1;0;0;2018-09-09 09:14:20.000
271609;48,7584;2,051797;163,9128;141;0;1;0;0;2018-09-09 09:14:15.000
271610;48,75831;2,051228;164,0299;141;0;1;0;0;2018-09-09 09:14:10.000
271611;48,75811;2,050469;163,8307;138;0;1;0;0;2018-09-09 09:14:03.000
271612;48,75808;2,050366;163,7437;137;0;1;0;0;2018-09-09 09:14:02.000
271613;48,75797;2,049981;163,4682;136;0;1;0;0;2018-09-09 09:13:58.000
271614;48,75794;2,04989;163,6713;137;0;1;0;0;2018-09-09 09:13:57.000
271615;48,7579;2,049814;163,8537;139;0;1;0;0;2018-09-09 09:13:56.000
271616;48,75766;2,04966;164,2917;142;0;1;0;0;2018-09-09 09:13:52.000
271617;48,75748;2,049545;164,5819;144;0;1;0;0;2018-09-09 09:13:49.000
271618;48,75721;2,049365;165,3836;147;0;1;0;0;2018-09-09 09:13:45.000
271619;48,75706;2,04928;165,8375;148;0;1;0;0;2018-09-09 09:13:43.000
271620;48,75685;2,049147;166,6151;149;0;1;0;0;2018-09-09 09:13:40.000
271621;48,75477;2,042;163,8533;165;0;1;0;0;2018-09-09 09:12:13.000
271622;48,75465;2,041965;163,5183;166;0;1;0;0;2018-09-09 09:12:10.000
271623;48,75463;2,041917;163,415;166;0;1;0;0;2018-09-09 09:12:09.000
271624;48,75459;2,041802;163,1761;166;0;1;0;0;2018-09-09 09:12:07.000
271625;48,75311;2,036035;151,6254;157;0;1;0;0;2018-09-09 09:11:13.000
271626;48,75295;2,035742;152,1011;157;0;1;0;0;2018-09-09 09:11:11.000
271627;48,75281;2,035475;152,5425;157;0;1;0;0;2018-09-09 09:11:09.000
271628;48,7526;2,035049;153,6615;157;0;1;0;0;2018-09-09 09:11:06.000
271629;48,75254;2,034926;153,9157;157;0;1;0;0;2018-09-09 09:11:05.000
271630;48,7522;2,034274;153,6459;156;0;1;0;0;2018-09-09 09:11:00.000
271631;48,75207;2,034018;153,7506;155;0;1;0;0;2018-09-09 09:10:58.000
271632;48,75173;2,033354;154,1297;154;0;1;0;0;2018-09-09 09:10:53.000
271633;48,75167;2,033224;154,0009;154;0;1;0;0;2018-09-09 09:10:52.000
271634;48,75129;2,032467;154,5186;153;0;1;0;0;2018-09-09 09:10:46.000
271635;48,7511;2,032102;155,3087;152;0;1;0;0;2018-09-09 09:10:43.000
271636;48,75104;2,031981;155,5303;152;0;1;0;0;2018-09-09 09:10:42.000
271637;48,75091;2,031732;155,9141;152;0;1;0;0;2018-09-09 09:10:40.000
271638;48,75053;2,030985;157,177;150;0;1;0;0;2018-09-09 09:10:34.000
271639;48,75045;2,030821;157,4938;149;0;1;0;0;2018-09-09 09:10:33.000
271640;48,75011;2,030169;159,4616;148;0;1;0;0;2018-09-09 09:10:27.000
271641;48,75;2,029951;159,9954;149;0;1;0;0;2018-09-09 09:10:25.000
271642;48,74984;2,029626;159,7932;152;0;1;0;0;2018-09-09 09:10:22.000
271643;48,74968;2,029291;159,8853;154;0;1;0;0;2018-09-09 09:10:19.000
271644;48,74947;2,028857;160,1013;154;0;1;0;0;2018-09-09 09:10:15.000
271645;48,74913;2,028214;160,9586;155;0;1;0;0;2018-09-09 09:10:09.000
271646;48,75325;2,036327;151,2949;157;0;1;0;0;2018-09-09 09:11:15.000
271647;48,75879;2,055369;163,2176;128;0;1;0;0;2018-09-09 09:14:51.000
271648;48,75333;2,036469;151,2246;157;0;1;0;0;2018-09-09 09:11:16.000
271649;48,75377;2,037364;150,5693;156;0;1;0;0;2018-09-09 09:11:22.000
271650;48,75451;2,041711;162,884;167;0;1;0;0;2018-09-09 09:12:05.000
271651;48,75447;2,041669;162,7235;167;0;1;0;0;2018-09-09 09:12:04.000
271652;48,75431;2,041372;163,1243;167;0;1;0;0;2018-09-09 09:12:00.000
271653;48,75428;2,041291;163,224;166;0;1;0;0;2018-09-09 09:11:59.000
271654;48,75421;2,04113;163,4299;167;0;1;0;0;2018-09-09 09:11:57.000
271655;48,75412;2,040879;163,6954;166;0;1;0;0;2018-09-09 09:11:54.000
271656;48,7541;2,04079;163,5991;165;0;1;0;0;2018-09-09 09:11:53.000
271657;48,75408;2,0407;163,2776;165;0;1;0;0;2018-09-09 09:11:52.000
271658;48,75406;2,040597;162,9052;165;0;1;0;0;2018-09-09 09:11:51.000
271659;48,75403;2,040229;161,6927;163;0;1;0;0;2018-09-09 09:11:47.000
271660;48,75405;2,039843;160,4484;161;0;1;0;0;2018-09-09 09:11:43.000
271661;48,75408;2,039626;159,7827;160;0;1;0;0;2018-09-09 09:11:41.000
271662;48,75412;2,039418;159,3503;159;0;1;0;0;2018-09-09 09:11:39.000
271663;48,75418;2,039101;158,6863;157;0;1;0;0;2018-09-09 09:11:36.000
271664;48,7542;2,038993;158,214;157;0;1;0;0;2018-09-09 09:11:35.000
271665;48,75422;2,038884;157,8087;157;0;1;0;0;2018-09-09 09:11:34.000
271666;48,75426;2,038652;157,0106;156;0;1;0;0;2018-09-09 09:11:32.000
271667;48,75425;2,038409;155,6461;156;0;1;0;0;2018-09-09 09:11:30.000
271668;48,75422;2,038277;154,6995;156;0;1;0;0;2018-09-09 09:11:29.000
271669;48,75404;2,037899;152,7153;156;0;1;0;0;2018-09-09 09:11:26.000
271670;48,75391;2,037641;151,6882;156;0;1;0;0;2018-09-09 09:11:24.000
271671;48,7534;2,036617;150,8835;157;0;1;0;0;2018-09-09 09:11:17.000
271672;48,74907;2,02811;160,9144;155;0;1;0;0;2018-09-09 09:10:08.000
271673;48,75881;2,055512;163,0728;123;0;1;0;0;2018-09-09 09:14:54.000
271674;48,75883;2,055833;162,8149;120;0;1;0;0;2018-09-09 09:15:00.000
271675;48,76524;2,079042;159,8838;147;0;1;0;0;2018-09-09 09:18:45.000
271676;48,76525;2,079063;159,8517;147;0;1;0;0;2018-09-09 09:18:44.000
271677;48,76488;2,078368;160,3819;148;0;1;0;0;2018-09-09 09:18:38.000
271678;48,76464;2,077921;157,8594;150;0;1;0;0;2018-09-09 09:18:34.000
271679;48,76452;2,077684;156,2567;150;0;1;0;0;2018-09-09 09:18:32.000
271680;48,76426;2,077219;155,555;151;0;1;0;0;2018-09-09 09:18:28.000
271681;48,76402;2,076765;158,5163;152;0;1;0;0;2018-09-09 09:18:24.000
271682;48,76389;2,076524;159,783;152;0;1;0;0;2018-09-09 09:18:22.000
271683;48,76352;2,075809;163,3209;152;0;1;0;0;2018-09-09 09:18:16.000
271684;48,76561;2,079735;159,7905;145;0;1;0;0;2018-09-09 09:18:50.000
271685;48,76315;2,075098;163,2606;152;0;1;0;0;2018-09-09 09:18:10.000
271686;48,76278;2,074363;164,4293;153;0;1;0;0;2018-09-09 09:18:04.000
271687;48,76245;2,07379;164,6113;150;0;1;0;0;2018-09-09 09:17:59.000
271688;48,7621;2,073285;164,3319;148;0;1;0;0;2018-09-09 09:17:54.000
271689;48,76199;2,073097;163,8683;148;0;1;0;0;2018-09-09 09:17:52.000
271690;48,76192;2,073033;163,721;147;0;1;0;0;2018-09-09 09:17:51.000
271691;48,76186;2,072991;163,6279;147;0;1;0;0;2018-09-09 09:17:50.000
271692;48,76168;2,072858;163,2839;147;0;1;0;0;2018-09-09 09:17:47.000
271693;48,76155;2,072642;162,5115;148;0;1;0;0;2018-09-09 09:17:44.000
271694;48,76152;2,072559;162,2128;149;0;1;0;0;2018-09-09 09:17:43.000
271695;48,76285;2,074494;164,1853;153;0;1;0;0;2018-09-09 09:18:05.000
271696;48,76576;2,080074;159,7555;143;0;1;0;0;2018-09-09 09:18:53.000
271697;48,76577;2,080328;159,5479;144;0;1;0;0;2018-09-09 09:18:55.000
271698;48,76579;2,080442;159,446;144;0;1;0;0;2018-09-09 09:18:56.000
271699;48,77213;2,083114;159,9407;158;0;1;0;0;2018-09-09 09:20:06.000
271700;48,77159;2,082887;158,1903;156;0;1;0;0;2018-09-09 09:20:00.000
271701;48,7714;2,082815;158,6389;155;0;1;0;0;2018-09-09 09:19:58.000
271702;48,7713;2,082821;158,8861;154;0;1;0;0;2018-09-09 09:19:57.000
271703;48,77103;2,082919;159,5361;153;0;1;0;0;2018-09-09 09:19:54.000
271704;48,77085;2,082882;159,9481;152;0;1;0;0;2018-09-09 09:19:52.000
271705;48,77078;2,082807;160,0898;152;0;1;0;0;2018-09-09 09:19:51.000
271706;48,77059;2,082544;160,3101;150;0;1;0;0;2018-09-09 09:19:48.000
271707;48,77043;2,082418;160,3883;149;0;1;0;0;2018-09-09 09:19:46.000
271708;48,76989;2,08216;160,511;148;0;1;0;0;2018-09-09 09:19:40.000
271709;48,76931;2,081913;160,0522;148;0;1;0;0;2018-09-09 09:19:34.000
271710;48,76902;2,081785;159,6087;148;0;1;0;0;2018-09-09 09:19:31.000
271711;48,76873;2,081657;158,9849;148;0;1;0;0;2018-09-09 09:19:28.000
271712;48,76814;2,081404;157,9917;149;0;1;0;0;2018-09-09 09:19:22.000
271713;48,76774;2,081227;157,301;149;0;1;0;0;2018-09-09 09:19:18.000
271714;48,76736;2,081071;157,8069;148;0;1;0;0;2018-09-09 09:19:14.000
271715;48,76676;2,080802;160,709;146;0;1;0;0;2018-09-09 09:19:08.000
271716;48,76665;2,08076;161,0599;145;0;1;0;0;2018-09-09 09:19:07.000
271717;48,76638;2,080689;160,486;144;0;1;0;0;2018-09-09 09:19:04.000
271718;48,7661;2,080756;159,7373;144;0;1;0;0;2018-09-09 09:19:01.000
271719;48,76594;2,080728;159,3771;143;0;1;0;0;2018-09-09 09:18:59.000
271720;48,7615;2,072212;161,9314;150;0;1;0;0;2018-09-09 09:17:39.000
271721;48,76149;2,072132;161,9084;151;0;1;0;0;2018-09-09 09:17:38.000
271722;48,76147;2,07206;161,8783;151;0;1;0;0;2018-09-09 09:17:37.000
271723;48,76138;2,071864;161,7332;154;0;1;0;0;2018-09-09 09:17:34.000
271724;48,76107;2,060687;158,7618;135;0;1;0;0;2018-09-09 09:16:03.000
271725;48,76088;2,060289;158,9824;133;0;1;0;0;2018-09-09 09:15:59.000
271726;48,76078;2,060103;159,1877;133;0;1;0;0;2018-09-09 09:15:57.000
271727;48,76064;2,059851;159,7823;135;0;1;0;0;2018-09-09 09:15:54.000
271728;48,76046;2,059481;160,417;138;0;1;0;0;2018-09-09 09:15:50.000
271729;48,76041;2,059381;160,5185;138;0;1;0;0;2018-09-09 09:15:49.000
271730;48,76004;2,058667;160,9517;138;0;1;0;0;2018-09-09 09:15:42.000
271731;48,75972;2,05805;160,4411;137;0;1;0;0;2018-09-09 09:15:36.000
271732;48,75968;2,057959;160,338;137;0;1;0;0;2018-09-09 09:15:35.000
271733;48,75963;2,057862;160,2407;137;0;1;0;0;2018-09-09 09:15:34.000
271734;48,75948;2,057571;160,032;134;0;1;0;0;2018-09-09 09:15:31.000
271735;48,75934;2,057293;160,1961;131;0;1;0;0;2018-09-09 09:15:28.000
271736;48,7593;2,0572;160,304;130;0;1;0;0;2018-09-09 09:15:27.000
271737;48,75922;2,057017;160,545;126;0;1;0;0;2018-09-09 09:15:25.000
271738;48,75914;2,056857;160,8263;123;0;1;0;0;2018-09-09 09:15:23.000
271739;48,75906;2,056656;161,26;120;0;1;0;0;2018-09-09 09:15:20.000
271740;48,75902;2,056542;161,4975;117;0;1;0;0;2018-09-09 09:15:18.000
271741;48,75899;2,056402;161,7478;115;0;1;0;0;2018-09-09 09:15:15.000
271742;48,75896;2,056301;161,9238;118;0;1;0;0;2018-09-09 09:15:11.000
271743;48,75892;2,056097;162,2785;120;0;1;0;0;2018-09-09 09:15:05.000
271744;48,75885;2,055885;162,7068;121;0;1;0;0;2018-09-09 09:15:01.000
271745;48,76136;2,06123;158,8483;138;0;1;0;0;2018-09-09 09:16:08.000
271746;48,75882;2,055604;162,9857;120;0;1;0;0;2018-09-09 09:14:56.000
271747;48,76152;2,061558;159,0497;139;0;1;0;0;2018-09-09 09:16:11.000
271748;48,762;2,062759;159,7392;140;0;1;0;0;2018-09-09 09:16:22.000
271749;48,76131;2,071719;161,5952;155;0;1;0;0;2018-09-09 09:17:32.000
271750;48,7612;2,071465;161,8465;156;0;1;0;0;2018-09-09 09:17:29.000
271751;48,76104;2,070894;163,3322;157;0;1;0;0;2018-09-09 09:17:24.000
271752;48,76097;2,069963;163,9929;158;0;1;0;0;2018-09-09 09:17:17.000
271753;48,76097;2,069274;163,852;158;0;1;0;0;2018-09-09 09:17:12.000
271754;48,76107;2,068603;163,9095;157;0;1;0;0;2018-09-09 09:17:07.000
271755;48,76113;2,068342;163,9963;157;0;1;0;0;2018-09-09 09:17:05.000
271756;48,76136;2,067545;163,7498;157;0;1;0;0;2018-09-09 09:16:59.000
271757;48,7614;2,067411;163,601;156;0;1;0;0;2018-09-09 09:16:58.000
271758;48,76163;2,066652;163,029;156;0;1;0;0;2018-09-09 09:16:52.000
271759;48,7617;2,06638;162,604;155;0;1;0;0;2018-09-09 09:16:50.000
271760;48,76182;2,065984;162,1152;154;0;1;0;0;2018-09-09 09:16:47.000
271761;48,76194;2,065571;161,4688;151;0;1;0;0;2018-09-09 09:16:44.000
271762;48,76206;2,065144;161,0733;148;0;1;0;0;2018-09-09 09:16:41.000
271763;48,76212;2,064858;160,9879;145;0;1;0;0;2018-09-09 09:16:39.000
271764;48,76215;2,064702;160,8474;144;0;1;0;0;2018-09-09 09:16:38.000
271765;48,76217;2,064553;160,6455;143;0;1;0;0;2018-09-09 09:16:37.000
271766;48,76218;2,064253;160,1501;141;0;1;0;0;2018-09-09 09:16:35.000
271767;48,76208;2,063732;159,7381;139;0;1;0;0;2018-09-09 09:16:31.000
271768;48,76205;2,063514;159,6427;139;0;1;0;0;2018-09-09 09:16:29.000
271769;48,76206;2,063293;159,5499;139;0;1;0;0;2018-09-09 09:16:27.000
271770;48,76187;2,062294;159,3698;140;0;1;0;0;2018-09-09 09:16:18.000
271771;48,74874;2,027459;160,9761;156;0;1;0;0;2018-09-09 09:10:02.000
271772;48,74868;2,027348;160,925;155;0;1;0;0;2018-09-09 09:10:01.000
271773;48,74858;2,027146;160,8758;156;0;1;0;0;2018-09-09 09:09:59.000
271774;48,73792;2,01705;114,4692;137;0;1;0;0;2018-09-09 09:04:42.000
271775;48,73785;2,016969;115,0197;136;0;1;0;0;2018-09-09 09:04:41.000
271776;48,73782;2,016877;115,7015;137;0;1;0;0;2018-09-09 09:04:40.000
271777;48,73782;2,016759;116,5661;138;0;1;0;0;2018-09-09 09:04:39.000
271778;48,73782;2,016626;117,5305;139;0;1;0;0;2018-09-09 09:04:38.000
271779;48,73781;2,016481;118,6169;140;0;1;0;0;2018-09-09 09:04:37.000
271780;48,73778;2,016313;120,0021;142;0;1;0;0;2018-09-09 09:04:36.000
271781;48,73775;2,016158;121,3607;142;0;1;0;0;2018-09-09 09:04:35.000
271782;48,73765;2,015804;124,8145;144;0;1;0;0;2018-09-09 09:04:33.000
271783;48,73811;2,017308;113,1866;138;0;1;0;0;2018-09-09 09:04:45.000
271784;48,73752;2,015441;126,7309;145;0;1;0;0;2018-09-09 09:04:31.000
271785;48,7374;2,015092;128,1382;147;0;1;0;0;2018-09-09 09:04:29.000
271786;48,73728;2,014725;129,9485;151;0;1;0;0;2018-09-09 09:04:27.000
271787;48,73717;2,014373;132,0551;152;0;1;0;0;2018-09-09 09:04:25.000
271788;48,73711;2,014204;133,1627;153;0;1;0;0;2018-09-09 09:04:24.000
271789;48,73705;2,014012;134,4702;154;0;1;0;0;2018-09-09 09:04:23.000
271790;48,73692;2,013626;137,1012;156;0;1;0;0;2018-09-09 09:04:21.000
271791;48,73679;2,013253;139,3877;157;0;1;0;0;2018-09-09 09:04:19.000
271792;48,7367;2,01302;140,4923;158;0;1;0;0;2018-09-09 09:04:18.000
271793;48,73661;2,012788;141,7491;158;0;1;0;0;2018-09-09 09:04:17.000
271794;48,73746;2,015268;127,4965;146;0;1;0;0;2018-09-09 09:04:30.000
271795;48,73822;2,017565;112,2889;139;0;1;0;0;2018-09-09 09:04:47.000
271796;48,73827;2,017706;111,8091;140;0;1;0;0;2018-09-09 09:04:48.000
271797;48,73832;2,01785;111,2842;141;0;1;0;0;2018-09-09 09:04:49.000
271798;48,74034;2,023071;123,524;153;0;1;0;0;2018-09-09 09:05:33.000
271799;48,7402;2,023058;121,2597;151;0;1;0;0;2018-09-09 09:05:30.000
271800;48,74014;2,023025;120,1604;151;0;1;0;0;2018-09-09 09:05:29.000
271801;48,74005;2,022933;117,8676;150;0;1;0;0;2018-09-09 09:05:27.000
271802;48,74001;2,022866;116,5965;149;0;1;0;0;2018-09-09 09:05:26.000
271803;48,73994;2,022726;115,3091;148;0;1;0;0;2018-09-09 09:05:24.000
271804;48,73991;2,022643;114,5556;148;0;1;0;0;2018-09-09 09:05:23.000
271805;48,73988;2,022562;113,777;148;0;1;0;0;2018-09-09 09:05:22.000
271806;48,73982;2,02238;112,607;147;0;1;0;0;2018-09-09 09:05:20.000
271807;48,73976;2,022177;111,6277;147;0;1;0;0;2018-09-09 09:05:18.000
271808;48,73955;2,021558;108,9801;146;0;1;0;0;2018-09-09 09:05:13.000
271809;48,73941;2,021126;108,4496;145;0;1;0;0;2018-09-09 09:05:10.000
271810;48,73921;2,020512;107,1995;145;0;1;0;0;2018-09-09 09:05:06.000
271811;48,73911;2,020213;106,7788;144;0;1;0;0;2018-09-09 09:05:04.000
271812;48,739;2,019898;106,664;144;0;1;0;0;2018-09-09 09:05:02.000
271813;48,73895;2,019734;106,9379;144;0;1;0;0;2018-09-09 09:05:01.000
271814;48,73868;2,018939;108,7253;143;0;1;0;0;2018-09-09 09:04:56.000
271815;48,73863;2,018796;109,0856;143;0;1;0;0;2018-09-09 09:04:55.000
271816;48,73858;2,018637;109,4222;143;0;1;0;0;2018-09-09 09:04:54.000
271817;48,73848;2,018319;109,9182;142;0;1;0;0;2018-09-09 09:04:52.000
271818;48,73837;2,018;110,7802;141;0;1;0;0;2018-09-09 09:04:50.000
271819;48,73657;2,012683;142,386;159;0;1;0;0;2018-09-09 09:04:16.000
271820;48,73649;2,012511;143,4715;160;0;1;0;0;2018-09-09 09:04:15.000
271821;48,7364;2,012353;143,6654;160;0;1;0;0;2018-09-09 09:04:14.000
271822;48,73618;2,012053;145,4362;161;0;1;0;0;2018-09-09 09:04:12.000
271823;48,73136;2,004261;159,3709;168;0;1;0;0;2018-09-09 09:03:03.000
271824;48,73129;2,00414;159,4487;168;0;1;0;0;2018-09-09 09:03:02.000
271825;48,73116;2,003908;159,6135;168;0;1;0;0;2018-09-09 09:03:00.000
271826;48,73108;2,003798;159,7051;168;0;1;0;0;2018-09-09 09:02:59.000
271827;48,731;2,003693;159,8058;169;0;1;0;0;2018-09-09 09:02:58.000
271828;48,73081;2,00353;160,0372;169;0;1;0;0;2018-09-09 09:02:56.000
271829;48,73031;2,003332;160,6298;169;0;1;0;0;2018-09-09 09:02:51.000
271830;48,73011;2,00331;160,8632;169;0;1;0;0;2018-09-09 09:02:49.000
271831;48,72991;2,003295;161,231;169;0;1;0;0;2018-09-09 09:02:47.000
271832;48,72929;2,00325;162,8847;170;0;1;0;0;2018-09-09 09:02:41.000
271833;48,72887;2,003216;163,9926;170;0;1;0;0;2018-09-09 09:02:37.000
271834;48,72856;2,00319;164,8057;170;0;1;0;0;2018-09-09 09:02:34.000
271835;48,72835;2,003174;165,3384;170;0;1;0;0;2018-09-09 09:02:32.000
271836;48,72776;2,003137;166,154;169;0;1;0;0;2018-09-09 09:02:26.000
271837;48,72768;2,003141;166,2455;170;0;1;0;0;2018-09-09 09:02:25.000
271838;48,72721;2,003119;166,4264;169;0;1;0;0;2018-09-09 09:02:20.000
271839;48,72703;2,003096;166,4094;169;0;1;0;0;2018-09-09 09:02:18.000
271840;48,72694;2,003079;166,4069;169;0;1;0;0;2018-09-09 09:02:17.000
271841;48,7264;2,003014;165,8228;168;0;1;0;0;2018-09-09 09:02:11.000
271842;48,72614;2,002994;165,2668;168;0;1;0;0;2018-09-09 09:02:08.000
271843;48,72588;2,002973;164,6714;167;0;1;0;0;2018-09-09 09:02:05.000
271844;48,73143;2,004382;159,2885;168;0;1;0;0;2018-09-09 09:03:04.000
271845;48,74039;2,023061;124,2228;153;0;1;0;0;2018-09-09 09:05:34.000
271846;48,73149;2,004499;159,2153;168;0;1;0;0;2018-09-09 09:03:05.000
271847;48,73199;2,005434;158,512;166;0;1;0;0;2018-09-09 09:03:13.000
271848;48,73593;2,011825;149,0336;162;0;1;0;0;2018-09-09 09:04:10.000
271849;48,73567;2,011622;151,8387;163;0;1;0;0;2018-09-09 09:04:08.000
271850;48,73556;2,011532;152,7339;163;0;1;0;0;2018-09-09 09:04:07.000
271851;48,73545;2,011435;153,6271;164;0;1;0;0;2018-09-09 09:04:06.000
271852;48,73534;2,011338;154,5022;164;0;1;0;0;2018-09-09 09:04:05.000
271853;48,73525;2,011225;155,3833;164;0;1;0;0;2018-09-09 09:04:04.000
271854;48,73514;2,011098;156,3358;165;0;1;0;0;2018-09-09 09:04:03.000
271855;48,73496;2,010844;158,148;165;0;1;0;0;2018-09-09 09:04:01.000
271856;48,73487;2,010726;158,9878;166;0;1;0;0;2018-09-09 09:04:00.000
271857;48,73473;2,010473;160,6126;165;0;1;0;0;2018-09-09 09:03:58.000
271858;48,73449;2,010026;163,3755;165;0;1;0;0;2018-09-09 09:03:54.000
271859;48,73443;2,009918;163,8055;166;0;1;0;0;2018-09-09 09:03:53.000
271860;48,73407;2,009261;165,2456;166;0;1;0;0;2018-09-09 09:03:47.000
271861;48,73394;2,009039;165,3813;166;0;1;0;0;2018-09-09 09:03:45.000
271862;48,73365;2,008493;165,4402;166;0;1;0;0;2018-09-09 09:03:40.000
271863;48,73341;2,008039;166,1478;166;0;1;0;0;2018-09-09 09:03:36.000
271864;48,73322;2,007706;166,7513;165;0;1;0;0;2018-09-09 09:03:33.000
271865;48,73304;2,007371;166,3381;166;0;1;0;0;2018-09-09 09:03:30.000
271866;48,73285;2,007029;165,2933;166;0;1;0;0;2018-09-09 09:03:27.000
271867;48,73255;2,006463;163,094;166;0;1;0;0;2018-09-09 09:03:22.000
271868;48,73237;2,006114;160,8189;166;0;1;0;0;2018-09-09 09:03:19.000
271869;48,73186;2,005199;158,5126;167;0;1;0;0;2018-09-09 09:03:11.000
271870;48,74054;2,022988;125,7234;154;0;1;0;0;2018-09-09 09:05:37.000
271871;48,74058;2,022949;126,0058;155;0;1;0;0;2018-09-09 09:05:38.000
271872;48,74072;2,022712;126,0296;156;0;1;0;0;2018-09-09 09:05:42.000
271873;48,74569;2,020863;162,9522;164;0;1;0;0;2018-09-09 09:08:32.000
271874;48,74566;2,020817;162,8719;164;0;1;0;0;2018-09-09 09:08:31.000
271875;48,74562;2,020735;162,3945;164;0;1;0;0;2018-09-09 09:08:29.000
271876;48,74554;2,020572;161,5944;164;0;1;0;0;2018-09-09 09:08:25.000
271877;48,74552;2,020531;161,4523;164;0;1;0;0;2018-09-09 09:08:24.000
271878;48,74548;2,020441;161,0849;164;0;1;0;0;2018-09-09 09:08:22.000
271879;48,74539;2,02027;160,7145;163;0;1;0;0;2018-09-09 09:08:18.000
271880;48,74537;2,020226;160,6638;164;0;1;0;0;2018-09-09 09:08:17.000
271881;48,7453;2,020098;160,5959;163;0;1;0;0;2018-09-09 09:08:14.000
271882;48,74524;2,019972;160,476;163;0;1;0;0;2018-09-09 09:08:11.000
271883;48,74523;2,01994;160,3111;163;0;1;0;0;2018-09-09 09:08:10.000
271884;48,74515;2,01977;159,3871;163;0;1;0;0;2018-09-09 09:08:06.000
271885;48,74512;2,019735;159,2688;163;0;1;0;0;2018-09-09 09:08:05.000
271886;48,74505;2,019586;158,4504;163;0;1;0;0;2018-09-09 09:08:01.000
271887;48,74501;2,019512;158,0659;163;0;1;0;0;2018-09-09 09:07:59.000
271888;48,74494;2,019391;156,6383;163;0;1;0;0;2018-09-09 09:07:56.000
271889;48,74489;2,019314;155,662;163;0;1;0;0;2018-09-09 09:07:54.000
271890;48,74487;2,019278;155,2007;163;0;1;0;0;2018-09-09 09:07:53.000
271891;48,74477;2,019149;153,4061;164;0;1;0;0;2018-09-09 09:07:49.000
271892;48,74475;2,019127;152,9758;164;0;1;0;0;2018-09-09 09:07:48.000
271893;48,74463;2,019031;151,0464;164;0;1;0;0;2018-09-09 09:07:44.000
271894;48,74575;2,020994;163,0384;164;0;1;0;0;2018-09-09 09:08:35.000
271895;48,74457;2,018997;150,321;164;0;1;0;0;2018-09-09 09:07:42.000
271896;48,74581;2,021119;163,1512;164;0;1;0;0;2018-09-09 09:08:38.000
271897;48,74599;2,021485;164,4668;165;0;1;0;0;2018-09-09 09:08:46.000
271898;48,74837;2,026746;160,959;157;0;1;0;0;2018-09-09 09:09:55.000
